case_id,event_label
4249,bch
4250,c
4251,afh
4252,ac
4253,hb
4254,ac
4255,ab
4256,hcba
4257,bac
4258,ca
4259,ab
4260,cab
4261,ch
4262,acbh
4263,hb
4264,bca
4265,hcb
4266,afc
4267,bac
4268,ba
4269,cb
4270,bca
4271,bca
4272,bc
4273,a
4274,abh
4275,bc
4276,cb
4277,acb
4278,cab
4279,cfha
4280,cfb
4281,ab
4282,a
4283,eci
4284,cfhg
4285,hicge
4286,cegh
4287,iehc
4288,hice
4289,fei
4290,ehcfi
4291,ihgf
4292,egeeee
4293,b
4294,eedeegee
4295,geeeee
4296,ehci
4297,chie
4298,hi
4299,deeeee
4300,eeegede
4301,eedgee
4302,ceie
4303,iecghe
4304,eegh
4305,eeee
4306,eeedge
4307,ehgcfi
4308,icgfe
4309,heg
4310,geeeed
4311,eeg
4312,eeeeg
4313,dgeeeee
4314,egeeeee
4315,eeeee
4316,egeeed
4317,edgeee
4318,ahbc
4319,abc
4320,bc
4321,ba
4322,cab
4323,acb
4324,bc
4325,ac
4326,ifhcge
4327,fcb
4328,bhcah
4329,ihgc
4330,ghi
4331,ieg
4332,b
4333,hecg
4334,higce
4335,iehg
4336,ab
4337,geedeeee
4338,eedege
4339,gci
4340,bhc
4341,ac
4342,hgci
4343,eheeiefc
4344,heicg
4345,hab
4346,eieehe
4347,eeedeege
4348,geeee
4349,ac
4350,bca
4351,abch
4352,cg
4353,icef
4354,hgi
4355,eegde
4356,eeeedee
4357,deegee
4358,edegeee
4359,bac
4360,fbc
4361,eeeeee
4362,eegee
4363,hbcf
4364,degee
4365,edgeee
4366,edeeeege
4367,deeeege
4368,ca
4369,ac
4370,e
4371,bca
4372,bac
4373,eeedee
4374,eed
4375,acb
4376,ach
4377,edeeeee
4378,ab
4379,egeed
4380,eedeg
4381,egedeee
4382,eeeee
4383,chba
4384,bh
4385,cba
4386,ca
4387,bh
4388,acb
4389,bfc
4390,h
4391,bhc
4392,b
4393,bac
4394,ahb
4395,cb
4396,fbca
4397,cab
4398,abc
4399,iehcfg
4400,hcfe
4401,cbh
4402,eci
4403,fchie
4404,c
4405,efei
4406,a
4407,a
4408,gechei
4409,ecgiefe
4410,hceeg
4411,bafh
4412,eeeeg
4413,eee
4414,egeed
4415,eeeeegd
4416,geeeee
4417,ed
4418,egde
4419,deeegeee
4420,geedeee
4421,eeeeed
4422,eeeged
4423,ab
4424,deeeeeg
4425,hb
4426,eeeed
4427,degeee
4428,degeee
4429,eee
4430,ac
4431,eeeeege
4432,cb
4433,eeee
4434,eeedg
4435,eeee
4436,eeeeeeg
4437,cba
4438,cbha
4439,a
4440,ac
4441,b
4442,cb
4443,a
4444,cab
4445,ca
4446,achbf
4447,ac
4448,b
4449,ca
4450,ihcee
4451,bac
4452,ceehg
4453,ighe
4454,ehegci
4455,hgieeee
4456,hgice
4457,ceghee
4458,fchegee
4459,bhc
4460,eeec
4461,hicge
4462,ba
4463,deeeg
4464,eeee
4465,bha
4466,eedee
4467,ede
4468,eegd
4469,eeeegede
4470,ha
4471,eeeee
4472,eeeeg
4473,eeee
4474,eee
4475,eedgeeee
4476,eeedg
4477,egeeeed
4478,cba
4479,eeedge
4480,eegdee
4481,ahb
4482,eeee
4483,deee
4484,eeeed
4485,ab
4486,ab
4487,abc
4488,ah
4489,hab
4490,ca
4491,ca
4492,cab
4493,ca
4494,cbh
4495,ca
4496,ba
4497,hab
4498,ba
4499,acb
4500,bhc
4501,h
4502,ca
4503,ba
4504,c
4505,cb
4506,ehiecg
4507,hcee
4508,hgeie
4509,eeiec
4510,egiceeh
4511,deeege
4512,eeedg
4513,chegee
4514,hcfa
4515,acb
4516,egeee
4517,edee
4518,ac
4519,gfceei
4520,gceeeeieh
4521,eeeeed
4522,deee
4523,deeeee
4524,eedgeee
4525,ahb
4526,ac
4527,eeeeed
4528,eeeee
4529,geeeee
4530,a
4531,gedeeeee
4532,egeedee
4533,eeed
4534,deeee
4535,eedegee
4536,eeeee
4537,geeeeed
4538,eegeee
4539,eeeedeg
4540,deee
4541,egd
4542,edgee
4543,egeeeed
4544,bac
4545,ca
4546,hcba
4547,bc
4548,bah
4549,bha
4550,cb
4551,ha
4552,abc
4553,bc
4554,a
4555,bac
4556,bc
4557,bc
4558,bach
4559,abc
4560,cb
4561,haf
4562,ba
4563,hacb
4564,bach
4565,cba
4566,cb
4567,cb
4568,ahcb
4569,ca
4570,bac
4571,abc
4572,hac
4573,cbh
4574,hbca
4575,cb
4576,acb
4577,hbca
4578,hb
4579,bha
4580,ch
4581,bfah
4582,ac
4583,cba
4584,ac
4585,ahc
4586,cba
4587,acbh
4588,cb
4589,a
4590,hbc
4591,ahc
4592,cb
4593,bach
4594,abc
4595,bca
4596,cah
4597,hfba
4598,b
4599,cab
4600,hc
4601,ac
4602,cba
4603,ca
4604,bc
4605,cb
4606,hcba
4607,ca
4608,cab
4609,hiegc
4610,hcg
4611,cgi
4612,acb
4613,ieh
4614,cgeih
4615,gehic
4616,hicg
4617,fhig
4618,iee
4619,eegih
4620,chba
4621,eegeeed
4622,edege
4623,eedeege
4624,eedeee
4625,gieh
4626,fhgc
4627,eeedg
4628,gci
4629,ig
4630,eice
4631,eeeg
4632,bh
4633,bhac
4634,bca
4635,ifhec
4636,fhgci
4637,ceg
4638,edeeeege
4639,eedeeee
4640,eedee
4641,eeeeedeg
4642,eeegeee
4643,egedee
4644,degeee
4645,cb
4646,b
4647,bch
4648,a
4649,cab
4650,hbac
4651,b
4652,hacb
4653,bh
4654,bfha
4655,ac
4656,a
4657,abc
4658,cab
4659,ec
4660,cba
4661,ighcf
4662,iehg
4663,fgc
4664,achb
4665,heiecg
4666,cheege
4667,eic
4668,ihg
4670,fechgi
4671,hgec
4672,edeege
4673,deeeee
4674,hbfc
4675,deeeee
4676,geeeee
4677,egee
4678,eeeg
4679,eigfch
4680,ecig
4681,edeegeee
4682,egedee
4683,gice
4684,eeeede
4685,eegde
4686,eeege
4687,deeee
4688,eeeeedg
4689,eeege
4690,eedeg
4691,eeeeg
4692,ca
4693,edeeeeg
4694,ca
4695,eedeee
4696,eedeeg
4697,deeeg
4698,deeee
4699,geeeee
4700,acb
4701,ab
4702,cbh
4703,abc
4704,cab
4705,hca
4706,bac
4707,acb
4708,cba
4709,c
4710,achf
4711,hb
4712,bac
4713,ca
4714,ch
4715,ahfb
4716,cb
4717,hgei
4718,eheigc
4719,cb
4720,cheeg
4721,eeifc
4722,chigeeee
4723,dgeeeee
4724,eeeeg
4725,edegee
4726,eeeee
4727,afhb
4728,gdeeee
4729,eeeeee
4730,ee
4731,geedee
4732,egeed
4733,eeedegee
4734,eeedeeg
4735,eeeg
4736,bca
4737,eeeege
4738,egedee
4739,edee
4740,gdeeee
4741,hb
4742,deeee
4743,eegee
4744,eeeed
4745,abch
4746,eeeeede
4747,deeeeg
4748,edeeeege
4749,gedeeee
4750,edgee
4751,hbacf
4752,ee
4753,eeeee
4754,egeeeee
4755,ba
4756,bca
4757,bca
4758,a
4759,ch
4760,cab
4761,hab
4762,abh
4763,ah
4764,bh
4765,ch
4766,cbh
4767,fhca
4768,bhac
4769,c
4770,b
4771,hac
4772,cba
4773,bac
4774,bc
4775,ba
4776,ba
4777,bc
4778,ighec
4779,gce
4780,ge
4781,bac
4782,iec
4783,eih
4784,eedege
4785,geedee
4786,cahbf
4787,eeedeg
4788,geeeeed
4789,geeee
4790,eedeege
4791,bcha
4792,edege
4793,eeeee
4794,eeedeeeg
4795,abc
4796,eedee
4797,dgeee
4798,edeegee
4799,eeedee
4800,cahb
4801,edgeee
4802,eeedege
4803,edeeee
4804,geeeee
4805,eedeeeg
4806,bcfha
4807,eeedgee
4808,edegee
4809,egde
4810,eeee
4811,eeeged
4812,eege
4813,eeegeed
4814,dgeee
4815,eeeeede
4816,eeeed
4817,eee
4818,geee
4819,bc
4820,c
4821,acb
4822,cab
4823,ch
4824,bah
4825,bhch
4826,hca
4827,cab
4828,fchaf
4829,hcb
4830,hcaf
4831,ba
4832,acb
4833,cha
4834,hb
4835,ehc
4836,bac
4837,abhc
4838,eghc
4839,eiecge
4840,geeeeche
4841,eiehegee
4842,eeghi
4843,deeege
4844,heeceegi
4845,edeeege
4846,edee
4847,hfca
4848,eeede
4849,hc
4850,ha
4851,eee
4852,a
4853,bhc
4854,ahbc
4855,ah
4856,eeeegde
4857,eegede
4858,edeeeee
4859,bc
4860,eeeeg
4861,eedeee
4862,eee
4863,dee
4864,ca
4865,eeeeee
4866,eegde
4867,eeed
4868,gedeeee
4869,eed
4870,geeedee
4871,degeee
4872,eegee
4873,bhc
4874,eegdee
4875,geede
4876,eedgeee
4877,cb
4878,geeed
4879,bca
4880,bhac
4881,chb
4882,ch
4883,cfab
4884,ac
4885,cba
4886,cb
4887,acbh
4888,ch
4890,bac
4891,cha
4892,ab
4893,acb
4894,ac
4895,ahcb
4896,fcb
4897,ab
4898,b
4899,hab
4900,ba
4901,cba
4902,bac
4903,bcfh
4904,ba
4905,abh
4906,bc
4907,hb
4908,bcah
4909,c
4910,bac
4911,ab
4912,hcba
4913,ac
4914,bfh
4915,abc
4916,a
4917,hc
4918,chb
4919,bach
4920,bac
4921,ca
4922,cab
4923,ha
4924,cab
4925,ahbc
4926,ca
4927,cbah
4928,cbh
4929,a
4930,ca
4931,ca
4932,c
4933,bc
4934,ac
4935,acb
4936,bac
4937,bf
4938,ba
4939,cbfh
4940,abc
4941,ca
4942,iceg
4943,gci
4944,hcafb
4945,ceh
4946,ba
4947,chei
4948,hgie
4949,ab
4950,h
4951,igehc
4952,ab
4953,gche
4954,cha
4955,fchi
4956,ifegch
4957,echif
4958,heegc
4959,ie
4960,eedg
4961,eedeeeg
4962,h
4963,edegeee
4964,eeedee
4965,eegeee
4966,geeeee
4967,eeeee
4968,eeeeedg
4969,gchee
4970,eecei
4971,ifegech
4972,acfb
4973,eeedee
4974,hegceeif
4975,ieeh
4976,eeeeedge
4977,cbh
4978,degeee
4979,edge
4980,eegeede
4981,eegedee
4982,geeeed
4983,eeeeeed
4984,geeeeeed
4985,eedeee
4986,edeeeee
4987,eeegee
4988,geede
4989,eede
4990,edeeg
4991,cb
4992,c
4993,fch
4994,c
4995,hcb
4996,ch
4997,ba
4998,a
4999,cab
5000,cb
5001,ihgecfe
5002,ca
5003,fgech
5004,icge
5005,eghe
5006,eeeeeg
5007,acb
5008,hci
5009,iehefg
5010,hge
5011,dgee
5012,ecehig
5013,eeg
5014,feiegh
5015,hfg
5016,fchba
5017,hece
5018,eeedee
5019,ac
5020,egede
5021,eedee
5022,eegde
5023,eeegeed
5024,edeegee
5025,eegeed
5026,eeeege
5027,eeeeeg
5028,eeeeed
5029,cab
5030,edegee
5031,deeee
5032,deegee
5033,eeeed
5034,eeee
5035,ac
5036,eeeee
5037,eegd
5038,acbh
5039,deee
5040,bac
5041,bch
5042,hcfab
5043,abc
5044,chaf
5045,hbac
5046,fhca
5047,bc
5048,bc
5049,a
5050,acfhb
5051,bca
5052,acb
5053,cb
5054,c
5055,hcfa
5056,b
5057,bca
5058,cge
5059,hgfci
5060,bca
5061,ch
5062,eihg
5063,dgeeee
5064,ac
5065,eedee
5066,ca
5067,edee
5068,eegee
5069,eeeedgee
5070,b
5071,eeeeed
5072,eegde
5073,deg
5074,hbc
5075,eeedgee
5076,eege
5077,egdeeee
5078,egeede
5079,eeegdee
5080,deeeege
5081,ac
5082,eeeege
5083,eedege
5084,eeeeged
5085,eeeeeegd
5086,geeedee
5087,eeeee
5088,eedgee
5089,edeegee
5090,eeeede
5091,gie
5092,eg
5093,eeedeee
5094,cab
5095,egeedeee
5096,geeedee
5097,acb
5098,fhacb
5099,bhc
5100,cb
5101,a
5102,abc
5103,b
5104,cah
5105,hbc
5106,hac
5107,bch
5108,ha
5109,bc
5110,habc
5111,hcb
5112,ba
5113,b
5114,ba
5115,bfhc
5116,hcei
5117,cihe
5118,cg
5119,fhcge
5120,cegeei
5121,egeh
5122,edee
5123,egeeed
5124,egede
5125,geeeed
5126,chegeee
5127,eeegeee
5128,geee
5129,geede
5130,deeeeee
5131,eedeeee
5132,geeee
5133,ee
5134,acbh
5135,cab
5136,deee
5137,eeeeege
5138,deeegee
5139,edgeee
5140,eeege
5141,fha
5142,ieegceehee
5143,eeedee
5144,eegee
5145,egeeeed
5146,deegeee
5147,eedeege
5148,eeged
5149,edge
5150,edeeeg
5151,deeegeee
5152,eeeed
5153,h
5154,bh
5155,bhca
5156,hc
5157,h
5158,bha
5159,cah
5160,ah
5161,h
5162,cah
5163,ba
5164,bhc
5165,eefg
5166,gei
5167,fcefhigee
5168,cb
5169,eehieg
5171,ab
5172,eieeege
5173,eceifee
5174,ieheec
5175,chb
5176,edeee
5177,bach
5178,eedeeee
5179,eeed
5180,iegehe
5181,ceheeege
5182,cb
5183,gee
5184,eeee
5185,eeee
5186,cba
5187,eeeeeg
5188,deeeeee
5189,deeeegee
5190,eeee
5191,ee
5192,egeeeed
5193,eegeeee
5194,edege
5195,eeegdee
5196,ah
5197,eege
5198,eege
5199,eeeeg
5200,eeeee
5201,ede
5202,edeeeg
5203,geede
5204,dege
5205,a
5206,ahcb
5207,ch
5208,fca
5209,bc
5210,c
5211,acb
5212,abc
5213,acb
5214,c
5215,bc
5216,ab
5217,hcba
5218,cbfh
5219,a
5220,cbha
5221,bhc
5222,ca
5223,bc
5224,chfa
5225,chb
5226,hfa
5227,ac
5228,b
5229,abcf
5230,cab
5231,bc
5232,bac
5233,bca
5234,hc
5235,abh
5236,abh
5237,b
5239,bahc
5240,cab
5241,b
5242,ab
5243,bfac
5244,c
5245,bfhc
5246,bch
5247,cb
5248,cab
5249,ca
5250,cfabh
5251,c
5252,hab
5253,fhbc
5254,bca
5255,ha
5256,bc
5257,fac
5258,cfb
5259,chab
5260,cb
5261,cha
5262,fabc
5263,fhb
5264,bc
5265,cb
5266,ach
5267,cihge
5268,ach
5269,hc
5270,ie
5271,hicf
5272,heef
5273,cheig
5274,ceigh
5275,hegi
5276,icghe
5277,eedeege
5278,hba
5279,iegech
5280,eegee
5281,edegeee
5282,bac
5283,deeee
5284,hegci
5285,eeg
5286,iheg
5287,eigc
5288,egede
5289,egeeeede
5290,bca
5291,eeeeegd
5292,ghei
5293,eigc
5294,ab
5295,bch
5296,egdeeee
5297,ba
5298,egedee
5299,deeeee
5300,eeedge
5301,eeeede
5302,degeee
5303,abc
5304,acb
5305,fab
5306,bch
5307,achb
5308,hcab
5309,ca
5310,cba
5311,ahb
5312,ahb
5313,ch
5314,ca
5315,cab
5316,ch
5317,ac
5318,b
5319,c
5320,bca
5321,chb
5322,chab
5323,hifec
5324,hcieg
5325,c
5326,eigch
5327,gcehie
5328,ceige
5329,eigc
5330,ghice
5331,fhcg
5332,ihegc
5333,ehfce
5334,hb
5335,hcgie
5336,acb
5337,abc
5338,ihec
5339,higce
5340,gi
5341,eighecee
5342,hcgeeeeie
5343,feegehc
5344,fgec
5345,ihceg
5346,icegf
5347,ghie
5348,bc
5349,eeeeg
5350,cghi
5351,hbac
5352,eeegd
5353,eeeee
5354,dee
5355,gdeeeee
5356,eege
5357,deeeg
5358,gdeeee
5359,c
5360,edeeee
5361,eedge
5362,cb
5363,hacb
5364,bc
5365,ba
5366,a
5367,bh
5368,c
5369,cab
5370,abc
5371,chb
5372,ba
5373,abhc
5374,abc
5375,hcab
5376,b
5377,cba
5378,ihgfc
5379,hig
5380,gcef
5381,chef
5383,eigheeeec
5384,gheeeeie
5385,gedee
5386,hcig
5387,hgic
5388,heeie
5389,c
5390,egeee
5391,fegi
5392,degeeee
5393,eeeege
5394,eeede
5395,cb
5396,hieegeec
5397,geeee
5398,degeee
5399,fca
5400,ba
5401,geed
5402,ba
5403,deeeee
5404,geeee
5405,gedeee
5406,egeee
5407,ba
5408,iec
5409,eeeged
5410,edeeeege
5411,h
5412,eee
5413,geeeed
5414,eeedg
5415,eedgee
5416,eeee
5417,ab
5418,edeeee
5419,abc
5420,cb
5421,cah
5422,b
5423,hcba
5424,cfba
5425,bc
5426,cba
5427,bch
5428,ac
5429,bac
5430,cb
5431,bah
5432,b
5433,cba
5434,bca
5435,b
5436,abc
5437,eehc
5438,fcehieeg
5439,feech
5440,ab
5441,ceeihg
5442,cifeeee
5443,deeee
5444,edeeeg
5445,eeegeeed
5446,degeeee
5447,eeeedge
5448,eeedg
5449,eege
5450,eeeege
5451,hbca
5452,egeede
5453,eeegdee
5454,acb
5455,eeedeee
5456,egeeede
5457,eeeeee
5458,egeeed
5459,eeeeegd
5460,abhc
5461,eeeegede
5462,eeee
5463,cb
5464,egeede
5465,hcab
5466,eeedege
5467,eeeeege
5468,ac
5469,egeee
5470,dgeeee
5471,gede
5472,eeeed
5473,eeeegede
5474,edgee
5475,eeede
5476,dgeeee
5477,cb
5478,acb
5479,ac
5480,fhab
5481,ach
5482,bac
5483,ach
5484,bc
5485,ca
5486,ca
5487,ac
5488,bc
5489,bc
5490,fcbh
5491,fbch
5492,cieeehe
5493,eegeeed
5494,ac
5495,geede
5496,egeede
5497,eeedg
5498,eeee
5499,eeeee
5500,eeeeed
5501,eeeeee
5502,a
5503,acb
5504,deege
5505,egdeee
5506,geeeeeed
5507,eege
5508,hc
5509,eede
5510,bfchha
5511,eeegeeed
5512,deeeeg
5513,degee
5514,eedg
5515,geedeee
5516,eeegee
5517,edeee
5518,eegede
5519,eeedeeg
5520,cba
5521,deeeeeg
5522,eeeeed
5523,egdee
5524,c
5525,eegeee
5526,c
5527,eedeege
5528,eeeg
5529,geee
5530,egee
5531,eegede
5532,fhab
5533,hf
5534,bha
5535,bca
5536,cha
5537,bac
5538,abc
5539,bc
5540,abc
5541,ca
5542,ahb
5543,hbf
5544,ah
5545,bca
5546,ch
5547,bac
5548,ab
5549,ba
5550,hbc
5551,cab
5552,fah
5553,hfba
5554,hca
5555,ac
5556,ahbc
5557,acb
5558,ha
5559,ah
5560,hca
5561,bc
5562,ac
5563,fbah
5564,ac
5565,abch
5566,ha
5567,abc
5568,ab
5569,bac
5571,bca
5572,cb
5574,bca
5575,ab
5576,ha
5577,chba
5578,ab
5579,cbha
5580,ac
5581,bac
5582,ac
5583,a
5584,fbha
5585,bac
5586,ac
5587,abc
5588,hba
5589,ca
5590,ba
5591,c
5592,ch
5593,ba
5594,afch
5596,cabh
5597,bac
5598,c
5599,bc
5600,cb
5601,ha
5602,abc
5603,chife
5604,gcihf
5605,cefg
5606,hgfce
5607,hci
5608,ce
5609,cig
5610,gih
5611,hee
5612,heec
5613,gedeee
5614,ei
5615,ighc
5616,eifeeec
5617,eeec
5618,cgh
5619,ehi
5620,efig
5621,cheifge
5622,ieegc
5623,eedeee
5624,b
5625,ac
5626,eegee
5627,icgh
5628,ehgci
5629,gec
5630,chef
5631,eieefg
5632,eeehige
5633,ee
5634,abc
5635,hgiec
5636,cge
5637,cehgi
5638,eedgee
5639,eeegd
5640,higce
5641,hicg
5642,a
5643,ecihg
5644,fca
5645,bc
5647,cb
5648,chb
5649,cb
5650,ac
5651,ab
5652,b
5653,cab
5654,c
5655,cb
5656,achb
5657,acbh
5658,ab
5660,a
5661,cab
5662,hbca
5663,cba
5664,echg
5665,fhab
5666,ceh
5667,habc
5668,iefhg
5669,cfgih
5670,heeceg
5671,b
5672,iegehc
5673,cfg
5674,ci
5675,ighfee
5676,hgie
5677,eegficee
5678,cbhf
5679,egheeei
5680,ceg
5681,fic
5682,heeecegeie
5683,geeeeee
5684,ba
5685,bc
5686,hfgei
5687,ecehg
5688,ehgieeeece
5689,feicheeg
5691,eigehce
5692,fciege
5693,geece
5694,fhciee
5695,eeed
5696,egeeed
5697,edeee
5698,eee
5699,eeeege
5700,abh
5701,ieh
5702,ifh
5703,eeeede
5704,egede
5705,eged
5706,bc
5707,cba
5708,cba
5709,ab
5710,cb
5711,acb
5712,cb
5713,abc
5714,cha
5715,che
5716,hecgfi
5717,egeee
5718,egdeeee
5719,eiheec
5720,eceigh
5721,eeeegd
5722,eeeegde
5723,dgeee
5724,geed
5725,cba
5726,egeeee
5727,cbha
5728,egedee
5729,eeeee
5730,cba
5731,edeege
5732,ab
5733,hcab
5734,hce
5735,eegeeee
5736,edege
5737,egehc
5738,geie
5739,cb
5740,cab
5741,geede
5742,deeegee
5743,edgeee
5744,cafb
5745,eeeeedge
5746,eeeeeegd
5747,egeeeee
5748,eeeeg
5749,edgeeee
5750,edege
5751,eeeege
5752,eei
5753,edee
5754,eeeeegd
5755,eeeegd
5756,cba
5757,ba
5758,h
5759,bf
5760,bca
5761,ba
5762,ab
5763,ab
5764,ca
5765,cba
5766,c
5767,cbha
5768,cab
5769,a
5770,bfah
5771,ac
5772,ghice
5773,ab
5774,cegh
5775,eeede
5776,eeed
5777,iehgc
5778,ecifh
5779,gheeieec
5780,ege
5781,gee
5782,eeeedg
5783,edee
5784,eegeeee
5785,ege
5786,geedeee
5787,ee
5788,ecih
5789,eeedee
5790,fachb
5791,gee
5792,eeedee
5793,eeeeeg
5794,edeee
5795,edeege
5796,geeeed
5797,eegee
5798,eeeee
5799,geedee
5800,habc
5801,cfbah
5802,cb
5803,eeeege
5804,eeeeege
5805,edeee
5806,bca
5807,egeed
5808,eeeeg
5809,bca
5810,ca
5811,eedg
5812,geeeeee
5813,egee
5814,eeeee
5815,acb
5816,b
5817,bca
5818,cba
5819,bh
5820,acb
5821,ac
5822,ab
5823,bca
5824,a
5825,c
5827,bca
5828,ca
5829,acb
5830,hgeciee
5831,eehiceg
5832,hf
5833,eegc
5834,eghee
5835,ca
5836,efegeee
5837,bc
5838,gciee
5839,ecgeh
5840,geeeee
5841,eegee
5842,edge
5843,cgeeeheie
5844,bah
5845,b
5846,cha
5847,ceegeeehe
5848,eheigceefe
5849,eeieec
5850,eeeic
5851,egde
5852,eeeeed
5853,edeeeg
5854,geeedee
5855,eeeeeed
5856,egeeee
5857,ac
5858,edeege
5859,eeeed
5860,gee
5861,egede
5862,egdee
5863,edee
5864,cab
5865,eeeeg
5866,eeede
5867,edeeege
5868,egeeeeed
5869,eeedg
5870,b
5871,edee
5872,bca
5873,acb
5874,bhacf
5875,c
5876,cbfh
5877,ab
5878,cb
5879,cha
5880,fcba
5881,cb
5882,c
5883,ac
5884,fcbha
5885,bch
5886,ab
5887,bha
5888,ac
5889,cha
5890,bhca
5891,ahcb
5892,bc
5893,hbac
5894,hbc
5895,cba
5896,ca
5897,afbch
5898,cb
5899,cab
5900,bhac
5901,fcab
5902,ha
5903,hcb
5904,bac
5905,ac
5906,cb
5907,bc
5908,a
5909,b
5910,ab
5911,abc
5912,c
5913,cbah
5914,ba
5915,bcha
5916,a
5917,cba
5918,ahc
5919,cah
5920,hbca
5921,hbc
5922,cb
5923,ha
5924,abc
5925,c
5926,bh
5927,bca
5928,hfa
5929,c
5930,bac
5931,ha
5932,a
5933,ha
5934,chba
5935,ac
5936,chba
5937,ac
5938,hbca
5939,bac
5940,bafh
5941,hab
5942,bc
5943,gc
5944,abc
5945,ie
5946,heci
5947,cb
5948,cah
5949,iec
5950,ihgc
5951,ecg
5952,ihcf
5953,cee
5954,egdeee
5955,cahb
5956,edee
5957,ee
5958,ehecg
5959,eeege
5960,ehegc
5961,eeege
5962,eeeeeed
5963,eeeeee
5964,geeceh
5965,eege
5966,eeeeegd
5967,eedgeee
5968,eeeeg
5969,egedeee
5970,edegee
5971,egeee
5972,eeeede
5973,egeeeeed
5974,c
5975,eeeeg
5976,ach
5977,geedee
5978,eedge
5979,ab
5980,eeeged
5981,deeege
5982,eedee
5983,dgeee
5984,ac
5985,eeegde
5986,ac
5987,ahc
5988,acb
5989,ab
5990,abf
5991,a
5992,c
5993,bac
5994,abcf
5995,hac
5996,bch
5997,bcha
5998,cab
5999,cb
6000,bfh
6001,cab
6002,h
6003,eigce
6004,hc
6005,eegif
6006,ihcge
6007,acb
6008,eei
6009,ca
6010,igeceh
6011,geeee
6012,iefcegh
6013,eeeeegd
6014,gee
6015,eeegee
6016,egee
6017,eeeg
6018,abhc
6019,ieeege
6020,a
6021,eheeec
6022,eefecgi
6023,ceigeee
6024,egee
6025,eeeee
6026,eeeged
6027,eegd
6028,fchab
6029,eeeg
6030,cab
6031,dee
6032,egeee
6033,eeeedee
6034,deeeg
6035,geee
6036,eeeeeg
6037,eeeeedg
6038,hcb
6039,cb
6040,ba
6041,ca
6042,hfb
6043,bcha
6044,ac
6045,bf
6046,bca
6047,a
6048,b
6049,cba
6050,hbac
6051,fhabc
6052,ehc
6053,cg
6054,hgie
6055,gic
6056,ig
6057,hcfiege
6058,hgcie
6059,cahfb
6060,egede
6061,eeed
6062,edeee
6063,deeeeee
6064,deeeege
6065,eegeed
6066,dgeeee
6067,eedeee
6068,eedee
6069,edeeee
6070,bca
6071,eegeeed
6072,edeeege
6073,eeeee
6074,hb
6075,fab
6076,ih
6077,deeg
6078,eeeegee
6079,ca
6080,ac
6081,eeedee
6082,deeee
6083,egeede
6084,eedee
6085,eeeeed
6086,eedeee
6087,bc
6088,h
6089,ch
6090,h
6091,a
6092,ba
6093,ab
6094,abh
6095,hcab
6096,b
6097,a
6098,bha
6099,chba
6100,ehig
6101,ec
6102,gi
6103,ihcge
6104,c
6105,hffegi
6106,eicehe
6107,h
6108,cb
6109,cgf
6110,dgeeee
6111,eeee
6112,eecgeh
6113,eegdee
6114,fach
6115,gdeeeee
6116,deeeee
6117,ahbc
6118,ieheee
6119,eghie
6120,eegdee
6121,eedege
6122,hab
6123,gedeeee
6124,ac
6125,eeeged
6126,cb
6127,eedege
6128,fbah
6129,edgeeee
6130,degeeee
6131,de
6132,bc
6133,cfhb
6134,egeedee
6135,bhac
6136,eeeege
6137,eeedeee
6138,ab
6139,geeedeee
6140,bhc
6141,deee
6142,acb
6143,eeeege
6144,ba
6145,ba
6146,bah
6147,a
6148,hcfb
6149,ac
6150,ch
6151,hcab
6152,hfc
6153,ghefci
6154,gehec
6155,ab
6156,bc
6157,a
6158,hfeigc
6159,geece
6160,geei
6161,hegece
6162,eechg
6163,eeegcifee
6164,ba
6165,eiece
6166,iceeeghe
6167,geehee
6168,bac
6169,eedeege
6170,edeeee
6171,ecei
6172,fhcab
6173,edeege
6174,egee
6175,c
6176,edeee
6177,ab
6178,edeeegee
6179,eedege
6180,eegie
6181,hacb
6182,eeedgee
6183,chfb
6184,egeed
6185,fcbh
6186,eegeee
6187,edeeee
6188,deeeg
6189,eee
6190,geeeee
6191,ca
6192,deeee
6193,edeeeee
6194,eedee
6195,a
6196,eedeee
6197,geedee
6198,c
6199,egeed
6200,bc
6201,eegeeee
6202,deeee
6203,b
6204,ca
6206,b
6207,abc
6208,hfa
6209,bca
6210,bahh
6211,abc
6212,ac
6213,ahcb
6214,ac
6215,acbh
6216,cba
6217,hcafb
6218,cab
6219,bca
6220,cahb
6221,a
6222,ac
6224,ba
6225,hcb
6227,hbcf
6229,bca
6230,acb
6231,fcba
6232,ac
6233,bca
6234,c
6235,ach
6236,hfac
6237,acb
6238,ch
6239,ca
6240,cb
6241,ac
6242,a
6243,b
6244,bac
6245,bcah
6246,cb
6247,c
6248,ba
6249,cb
6250,ahb
6251,ab
6252,ba
6253,b
6254,bcfa
6255,b
6256,bac
6257,cab
6258,b
6259,cba
6260,ca
6261,cb
6262,ab
6263,abc
6264,fchb
6265,bac
6266,fah
6267,cb
6268,a
6269,cahfb
6270,ca
6271,ab
6272,ca
6273,ab
6274,acb
6275,egc
6276,ihecf
6277,cha
6278,ei
6279,ih
6280,cgi
6281,fh
6282,gche
6283,hgci
6284,geeee
6285,eegeeee
6286,ca
6287,eegeed
6288,eede
6289,deeeee
6290,hca
6291,eedeeg
6292,egeeed
6293,ah
6294,eee
6295,eeegee
6296,cba
6297,edgeeeee
6298,eege
6299,eeeeee
6300,eeeeed
